0.000001
0.948836,0.051164
0.968547,0.031453
0.951856,0.048144
0.972125,0.027875
0.932096,0.067904
0.921291,0.078709
0.914653,0.085347
0.949510,0.050490
0.940997,0.059003
0.573250,0.426750
0.961453,0.038547
0.983446,0.016554
0.951722,0.048278
0.781501,0.218499
0.967115,0.032885
0.950023,0.049977
0.724758,0.275242
0.959481,0.040519
0.560682,0.439318,
0.914887,0.085113,
0.924719,0.075281,
0.969881,0.030119,
0.893653,0.106347,
0.954973,0.045027,
0.918652,0.081348,
0.958858,0.041142,
0.967583,0.032417,
0.973577,0.026423,
0.958192,0.041808,
0.963033,0.036967,
0.976226,0.023774,
0.967869,0.032131,
0.932145,0.067855,
0.981572,0.018428,
0.521494,0.478506,
0.955057,0.044943,
0.529148,0.470852,
0.503531,0.496469,
0.958981,0.041019,
0.970186,0.029814,
0.761862,0.238138,
0.812891,0.187109,
0.978692,0.021308,
0.845460,0.154540,
0.887092,0.112908,
0.423369,0.576631,
0.939297,0.060703,
0.976447,0.023553,
0.954142,0.045858,
0.266606,0.733394,
0.931413,0.068587,
0.963387,0.036613,
0.419712,0.580288,
0.928470,0.071530,
0.944335,0.055665,
0.972799,0.027201,
0.973266,0.026734,
0.982980,0.017020,
0.952958,0.047042,
0.948041,0.051959,
0.945375,0.054625,
0.927031,0.072969,
0.817588,0.182412,
0.688191,0.311809,
0.959146,0.040854,
0.901138,0.098862,
0.946668,0.053332,
0.498422,0.501578,
0.971918,0.028082,
0.981368,0.018632,
0.985917,0.014083,
0.950361,0.049639,
0.939198,0.060802,
0.979991,0.020009,
0.926622,0.073378,
0.980239,0.019761,
0.805788,0.194212,
0.929932,0.070068,
0.957799,0.042201,
0.747270,0.252730,
0.385535,0.614465,
0.949426,0.050574,
0.958208,0.041792,
0.961764,0.038236,
0.116222,0.883778,
0.968433,0.031567,
0.960335,0.039665,
0.930977,0.069023,
0.690431,0.309569,
0.970664,0.029336,
0.857025,0.142975,
0.792747,0.207253,
0.943459,0.056541,
0.975891,0.024109,
0.642760,0.357240,
0.955928,0.044072,
0.589273,0.410727,
0.934511,0.065489,
0.964200,0.035800,
0.792436,0.207564,
0.714885,0.285115,
0.921822,0.078178,
0.834176,0.165824,
0.938419,0.061581,
0.977741,0.022259,
0.945744,0.054256,
0.898450,0.101550,
0.939537,0.060463,
0.931866,0.068134,
0.146932,0.853068,
0.941294,0.058706,
0.950391,0.049609,
0.895932,0.104068,
0.961668,0.038332,
0.914572,0.085428,
0.954054,0.045946,
0.909597,0.090403,
0.687458,0.312542,
0.965512,0.034488,
0.975423,0.024577,
0.959169,0.040831,
0.962265,0.037735,
0.943188,0.056812,
0.909333,0.090667,
0.931381,0.068619,
0.937381,0.062619,
0.959155,0.040845,
0.956629,0.043371,
0.982339,0.017661,
0.932013,0.067987,
0.881949,0.118051,
0.978281,0.021719,
0.814135,0.185865,
0.740558,0.259442,
0.279101,0.720899,
0.905689,0.094311,
0.925022,0.074978,
0.958923,0.041077,
0.938950,0.061050,
0.965577,0.034423,
0.838265,0.161735,
0.966127,0.033873,
0.958300,0.041700,
0.985020,0.014980,
0.937256,0.062744,
0.971301,0.028699,
0.711243,0.288757,
0.929088,0.070912,
0.982796,0.017204,
0.983205,0.016795,
0.976797,0.023203,
0.961045,0.038955,
0.944905,0.055095,
0.954049,0.045951,
0.942405,0.057595,
0.971855,0.028145,
0.962217,0.037783,
0.958160,0.041840,
0.871364,0.128636,
0.971979,0.028021,
0.951454,0.048546,
0.600803,0.399197,
0.676973,0.323027,
0.964940,0.035060,
0.913603,0.086397,
0.943058,0.056942,
0.958191,0.041809,
0.971988,0.028012,
0.966384,0.033616,
0.959492,0.040508,
0.964082,0.035918,
0.659894,0.340106,
0.955408,0.044592,
0.920824,0.079176,
0.935790,0.064210,
0.955425,0.044575,
0.968951,0.031049,
0.704558,0.295442,
0.967188,0.032812,
0.893197,0.106803,
0.941783,0.058217,
0.546058,0.453942,
0.342156,0.657844,
0.963544,0.036456,
0.963393,0.036607,
0.947909,0.052091,
0.973788,0.026212,
0.956054,0.043946,
0.919181,0.080819,
0.969601,0.030399,
0.953390,0.046610,
0.879449,0.120551,
0.930739,0.069261,
0.963749,0.036251,
0.091902,0.908098,
0.824996,0.175004,
0.923155,0.076845,
0.975581,0.024419,
0.517130,0.482870,
0.970973,0.029027,
0.950783,0.049217,
0.060137,0.939863,
0.890254,0.109746,
0.970436,0.029564,
0.856582,0.143418,
0.947501,0.052499,
0.944527,0.055473,
0.959520,0.040480,
0.933425,0.066575,
0.882543,0.117457,
0.452800,0.547200,
0.935869,0.064131,
0.940713,0.059287,
0.969406,0.030594,
0.970476,0.029524,
0.972139,0.027861,
0.930096,0.069904,
0.961202,0.038798,
0.755000,0.245000,
0.962161,0.037839,
0.918417,0.081583,
0.939525,0.060475,
0.939312,0.060688,
0.912051,0.087949,
0.947859,0.052141,
0.979711,0.020289,
0.981191,0.018809,
0.836733,0.163267,
0.978593,0.021407,
0.924007,0.075993,
0.940192,0.059808,
0.931899,0.068101,
0.894661,0.105339,
0.880053,0.119947,
0.938850,0.061150,
0.913904,0.086096,
0.954651,0.045349,
0.974682,0.025318,
0.886536,0.113464,
0.937019,0.062981,
0.909877,0.090123,
0.965028,0.034972,
0.217838,0.782162,
0.964158,0.035842,
0.737006,0.262994,
0.978447,0.021553,
0.790279,0.209721,
0.768733,0.231267,
0.967315,0.032685,
0.953667,0.046333,
0.943963,0.056037,
0.969421,0.030579,
0.977797,0.022203,
0.952489,0.047511,
0.937300,0.062700,
0.964074,0.035926,
0.936786,0.063214,
0.948440,0.051560,
0.928061,0.071939,
0.943753,0.056247,
0.968181,0.031819,
0.951186,0.048814,
0.961064,0.038936,
0.949672,0.050328,
0.966288,0.033712,
0.935896,0.064104,
0.887999,0.112001,
0.981580,0.018420,
0.957680,0.042320,
0.549837,0.450163,
0.951246,0.048754,
0.886518,0.113482,
0.522216,0.477784,
0.967133,0.032867,
0.446240,0.553760,
0.953978,0.046022,
0.900463,0.099537,
0.929480,0.070520,
0.962740,0.037260,
0.922347,0.077653,
0.707836,0.292164,
0.957302,0.042698,
0.658378,0.341622,
0.964630,0.035370,
0.922302,0.077698,
0.902769,0.097231,
0.957958,0.042042,
0.326720,0.673280,
0.907956,0.092044,
0.936348,0.063652,
0.927486,0.072514,
0.945703,0.054297,
0.982410,0.017590,
0.957534,0.042466,
0.947627,0.052373,
0.946803,0.053197,
0.907972,0.092028,
0.940748,0.059252,
0.893029,0.106971,
0.940181,0.059819,
0.974802,0.025198,
0.971538,0.028462,
0.942236,0.057764,
0.967292,0.032708,
0.665037,0.334963,
0.938894,0.061106,
0.925782,0.074218,
0.933703,0.066297,
0.983429,0.016571,
0.964271,0.035729,
0.979431,0.020569,
0.583253,0.416747,
0.981652,0.018348,
0.976368,0.023632,
0.985079,0.014921,
0.953235,0.046765,
0.958837,0.041163,
0.754311,0.245689,
0.867651,0.132349,
0.675398,0.324602,
0.693166,0.306834,
0.967480,0.032520,
0.225967,0.774033,
0.963041,0.036959,
0.357238,0.642762,
0.968341,0.031659,
0.959201,0.040799,
0.977810,0.022190,
0.969912,0.030088,
0.969836,0.030164,
0.976722,0.023278,
0.957852,0.042148,
0.840350,0.159650,
0.554512,0.445488,
0.948221,0.051779,
0.970319,0.029681,
0.952917,0.047083,
0.917639,0.082361,
0.932550,0.067450,
0.934218,0.065782,
0.615764,0.384236,
0.969456,0.030544,
0.926802,0.073198,
0.960485,0.039515,
0.498104,0.501896,
0.944547,0.055453,
0.959883,0.040117,
0.963473,0.036527,
0.520309,0.479691,
0.943250,0.056750,
0.934425,0.065575,
0.966331,0.033669,
0.944671,0.055329,
0.754591,0.245409,
0.952765,0.047235,
0.931691,0.068309,
0.960456,0.039544,
0.966910,0.033090,
0.976804,0.023196,
0.958388,0.041612,
0.971135,0.028865,
0.932774,0.067226,
0.907682,0.092318,
0.842504,0.157496,
0.937932,0.062068,
0.948486,0.051514,
0.969913,0.030087,
0.809365,0.190635,
0.865883,0.134117,
0.970532,0.029468,
0.949056,0.050944,
0.972177,0.027823,
0.081146,0.918854,
0.926807,0.073193,
0.981341,0.018659,
0.913536,0.086464,
0.975154,0.024846,
0.967288,0.032712,
0.947066,0.052934,
0.974722,0.025278,
0.931412,0.068588,
0.961682,0.038318,
0.934673,0.065327,
0.965073,0.034927,
0.964729,0.035271,
0.978631,0.021369,
0.968366,0.031634,
0.884394,0.115606,
0.948284,0.051716,
0.911551,0.088449,
0.982231,0.017769,
0.955837,0.044163,
0.949021,0.050979,
0.970809,0.029191,
0.928379,0.071621,
0.978115,0.021885,
0.555291,0.444709,
0.931697,0.068303,
0.938007,0.061993,
0.916249,0.083751,
0.970918,0.029082,
0.971202,0.028798,
0.900870,0.099130,
0.072261,0.927739,
0.907922,0.092078,
0.566466,0.433534,
0.870428,0.129572,
0.955199,0.044801,
0.938572,0.061428,
0.968002,0.031998,
0.959839,0.040161,
0.964883,0.035117,
0.980658,0.019342,
0.971795,0.028205,
0.930598,0.069402,
0.966185,0.033815,
0.951565,0.048435,
0.935852,0.064148,
0.954440,0.045560,
0.931200,0.068800,
0.854800,0.145200,
0.841636,0.158364,
0.983712,0.016288,
0.954790,0.045210,
0.985171,0.014829,
0.956931,0.043069,
0.972715,0.027285,
0.541751,0.458249,
0.986780,0.013220,
0.951854,0.048146,
0.926995,0.073005,
0.982661,0.017339,
0.964605,0.035395,
0.937124,0.062876,
0.946972,0.053028,
0.948437,0.051563,
0.974156,0.025844,
0.915201,0.084799,
0.868179,0.131821,
0.986440,0.013560,
0.818562,0.181438,
0.855704,0.144296,
0.486244,0.513756,
0.901346,0.098654,
0.965824,0.034176,
0.910926,0.089074,
0.963723,0.036277,
0.904871,0.095129,
0.950086,0.049914,
0.960329,0.039671,
0.974641,0.025359,
0.913283,0.086717,
0.915217,0.084783,
0.480209,0.519791,
0.935970,0.064030,
0.949735,0.050265,
0.925194,0.074806,
0.960537,0.039463,
0.986245,0.013755,
0.972922,0.027078,
0.973432,0.026568,
0.977045,0.022955,
0.943303,0.056697,
0.947375,0.052625,
0.822977,0.177023,
0.670294,0.329706,
0.790167,0.209833,
0.947301,0.052699,
0.974489,0.025511,
0.913956,0.086044,
0.946471,0.053529,
0.936218,0.063782,
0.972787,0.027213,
0.976716,0.023284,
0.962916,0.037084,
0.936803,0.063197,
0.589784,0.410216,
0.943631,0.056369,
0.957001,0.042999,
0.959320,0.040680,
0.901155,0.098845,
0.966148,0.033852,
0.948977,0.051023,
0.972040,0.027960,
0.956342,0.043658,
0.927483,0.072517,
0.968717,0.031283,
0.947160,0.052840,
0.887694,0.112306,
0.800704,0.199296,
0.966739,0.033261,
0.973771,0.026229,
0.939049,0.060951,
0.458750,0.541250,
0.971771,0.028229,
0.957536,0.042464,
0.939382,0.060618,
0.981917,0.018083,
0.938752,0.061248,
0.989763,0.010237,
0.973563,0.026437,
0.974907,0.025093,
0.972492,0.027508,
0.979260,0.020740,
0.706556,0.293444,
0.977668,0.022332,
0.978044,0.021956,
0.505379,0.494621,
0.916516,0.083484,
0.989623,0.010377,
0.962420,0.037580,
0.964445,0.035555,
0.936838,0.063162,
0.971862,0.028138,
0.943889,0.056111,
0.965535,0.034465,
0.967238,0.032762,
0.924645,0.075355,
0.925871,0.074129,
0.051610,0.948390,
0.968159,0.031841,
0.927320,0.072680,
0.591270,0.408730,
0.452950,0.547050,
0.913951,0.086049,
0.973340,0.026660,
0.910072,0.089928,
0.940935,0.059065,
0.908370,0.091630,
0.849895,0.150105,
0.965239,0.034761,
0.873889,0.126111,
0.925542,0.074458,
0.516605,0.483395,
0.981406,0.018594,
0.955182,0.044818,
0.941294,0.058706,
0.910816,0.089184,
0.902803,0.097197,
0.779061,0.220939,
0.924693,0.075307,
0.918158,0.081842,
0.950913,0.049087,
0.952878,0.047122,
0.732643,0.267357,
0.814979,0.185021,
0.944025,0.055975,
0.907360,0.092640,
0.980048,0.019952,
0.948258,0.051742,
0.977694,0.022306,
0.951035,0.048965,
0.954213,0.045787,
0.949172,0.050828,
0.892262,0.107738,
0.897884,0.102116,
0.851329,0.148671,
0.937438,0.062562,
0.967237,0.032763,
0.933305,0.066695,
0.973847,0.026153,
0.987186,0.012814,
0.954922,0.045078,
0.195939,0.804061,
0.587123,0.412877,
0.432185,0.567815,
0.933911,0.066089,
0.924986,0.075014,
0.974432,0.025568,
0.954515,0.045485,
0.978841,0.021159,
0.970728,0.029272,
0.970410,0.029590,
0.942540,0.057460,
0.958334,0.041666,
0.916910,0.083090,
0.899982,0.100018,
0.955057,0.044943,
0.974325,0.025675,
0.906337,0.093663,
0.339110,0.660890,
0.900934,0.099066,
0.954010,0.045990,
0.943965,0.056035,
0.986732,0.013268,
0.955227,0.044773,
0.960106,0.039894,
0.953940,0.046060,
0.942547,0.057453,
0.945449,0.054551,
0.967844,0.032156,
0.975860,0.024140,
0.322697,0.677303,
0.982690,0.017310,
0.950862,0.049138,
0.968077,0.031923,
0.948465,0.051535,
0.936057,0.063943,
0.829638,0.170362,
0.931279,0.068721,
0.550809,0.449191,
0.913886,0.086114,
0.946753,0.053247,
0.977589,0.022411,
0.961266,0.038734,
0.850239,0.149761,
0.953554,0.046446,
0.977187,0.022813,
0.766595,0.233405,
0.958466,0.041534,
0.576590,0.423410,
0.944232,0.055768,
0.943685,0.056315,
0.974939,0.025061,
0.967181,0.032819,
0.964286,0.035714,
0.861981,0.138019,
0.648192,0.351808,
0.964310,0.035690,
0.935591,0.064409,
0.747352,0.252648,
0.540881,0.459119,
0.944355,0.055645,
0.960548,0.039452,
0.941595,0.058405,
0.980653,0.019347,
0.929645,0.070355,
0.957648,0.042352,
0.881397,0.118603,
0.950464,0.049536,
0.911959,0.088041,
0.918593,0.081407,
0.970755,0.029245,
0.980559,0.019441,
0.916209,0.083791,
0.966283,0.033717,
0.975994,0.024006,
0.951103,0.048897,
0.952115,0.047885,
0.934734,0.065266,
0.932522,0.067478,
0.988499,0.011501,
0.957700,0.042300,
0.971926,0.028074,
0.960880,0.039120,
0.921601,0.078399,
0.957200,0.042800,
0.966433,0.033567,
0.908903,0.091097,
0.925365,0.074635,
0.979330,0.020670,
0.914297,0.085703,
0.936548,0.063452,
0.934713,0.065287,
0.950086,0.049914,
0.859812,0.140188,
0.824827,0.175173,
0.751468,0.248532,
0.971973,0.028027,
0.991201,0.008799,
0.950490,0.049510,
0.934895,0.065105,
0.914283,0.085717,
0.977431,0.022569,
0.634980,0.365020,
0.963863,0.036137,
0.957059,0.042941,
0.975022,0.024978,
0.765060,0.234940,
0.975353,0.024647,
0.966964,0.033036,
0.956501,0.043499,
0.961616,0.038384,
0.970573,0.029427,
0.936311,0.063689,
0.970688,0.029312,
0.937307,0.062693,
0.973007,0.026993,
0.966218,0.033782,
0.981158,0.018842,
0.783194,0.216806,
0.929633,0.070367,
0.973365,0.026635,
0.973457,0.026543,
0.894052,0.105948,
0.966975,0.033025,
0.922637,0.077363,
0.967467,0.032533,
0.937970,0.062030,
0.968883,0.031117,
0.955977,0.044023,
0.974572,0.025428,
0.954535,0.045465,
0.740909,0.259091,
0.970595,0.029405,
0.933503,0.066497,
0.323873,0.676127,
0.929303,0.070697,
0.758882,0.241118,
0.959063,0.040937,
0.973037,0.026963,
0.643552,0.356448,
0.975912,0.024088,
0.879971,0.120029,
0.669983,0.330017,
0.716579,0.283421,
0.981737,0.018263,
0.977080,0.022920,
0.931124,0.068876,
0.942841,0.057159,
0.118631,0.881369,
0.930466,0.069534,
0.964175,0.035825,
0.952861,0.047139,
0.917784,0.082216,
0.968866,0.031134,
0.906519,0.093481,
0.908856,0.091144,
0.958068,0.041932,
0.950099,0.049901,
0.968674,0.031326,
0.977227,0.022773,
0.964406,0.035594,
0.977803,0.022197,
0.956646,0.043354,
0.951068,0.048932,
0.860058,0.139942,
0.922999,0.077001,
0.933930,0.066070,
0.769847,0.230153,
0.963824,0.036176,
0.937464,0.062536,
0.915068,0.084932,
0.983037,0.016963,
0.953149,0.046851,
0.963691,0.036309,
0.955652,0.044348,
0.968044,0.031956,
0.934619,0.065381,
0.946345,0.053655,
0.960169,0.039831,
0.952992,0.047008,
0.963363,0.036637,
0.942443,0.057557,
0.918309,0.081691,
0.940088,0.059912,
0.910242,0.089758,
0.334113,0.665887,
0.958633,0.041367,
0.936833,0.063167,
0.956196,0.043804,
0.934073,0.065927,
0.790714,0.209286,
0.965639,0.034361,
0.699963,0.300037,
0.919764,0.080236,
0.922347,0.077653,
0.935460,0.064540,
0.901490,0.098510,
0.968461,0.031539,
0.947000,0.053000,
0.980395,0.019605,
0.953989,0.046011,
0.978133,0.021867,
0.935377,0.064623,
0.944004,0.055996,
0.920335,0.079665,
0.979650,0.020350,
0.960668,0.039332,
0.960861,0.039139,
0.946136,0.053864,
0.962473,0.037527,
0.946891,0.053109,
0.732297,0.267703,
0.803760,0.196240,
0.966306,0.033694,
0.928447,0.071553,
0.953167,0.046833,
0.928837,0.071163,
0.953844,0.046156,
0.977901,0.022099,
0.920396,0.079604,
0.954238,0.045762,
0.690931,0.309069,
0.983634,0.016366,
0.923751,0.076249,
0.938481,0.061519,
0.940586,0.059414,
0.982310,0.017690,
0.976427,0.023573,
0.953394,0.046606,
0.944096,0.055904,
0.896678,0.103322,
0.975631,0.024369,
0.726862,0.273138,
0.826365,0.173635,
0.559804,0.440196,
0.783923,0.216077,
0.942806,0.057194,
0.973033,0.026967,
0.947908,0.052092,
0.975410,0.024590,
0.941548,0.058452,
0.921558,0.078442,
0.969119,0.030881,
0.599117,0.400883,
0.974151,0.025849,
0.960547,0.039453,
0.917553,0.082447,
0.968308,0.031692,
0.983965,0.016035,
0.133823,0.866177,
0.954511,0.045489,
0.914428,0.085572,
0.975831,0.024169,
0.960380,0.039620,
0.943302,0.056698,
0.940088,0.059912,
0.972812,0.027188,
0.961314,0.038686,
0.966872,0.033128,
0.679506,0.320494,
0.962179,0.037821,
0.969197,0.030803,
0.949396,0.050604,
0.956897,0.043103,
0.952431,0.047569,
0.469513,0.530487,
0.924558,0.075442,
0.939584,0.060416,
0.946542,0.053458,
0.961600,0.038400,
0.944644,0.055356,
0.932517,0.067483,
0.920743,0.079257,
0.733274,0.266726,
0.981918,0.018082,
0.939937,0.060063,
0.944334,0.055666,
0.956413,0.043587,
0.475780,0.524220,
0.884451,0.115549,
0.911395,0.088605,
0.931646,0.068354,
0.980704,0.019296,
0.969205,0.030795,
0.540855,0.459145,
0.972111,0.027889,
0.959696,0.040304,
0.976868,0.023132,
0.907805,0.092195,
0.975219,0.024781,
0.672961,0.327039,
0.956673,0.043327,
0.969446,0.030554,
0.972688,0.027312,
0.889741,0.110259,
0.927521,0.072479,
0.975051,0.024949,
0.944559,0.055441,
0.980220,0.019780,
0.975494,0.024506,
0.980271,0.019729,
0.989327,0.010673,
0.936557,0.063443,
0.907005,0.092995,
0.932714,0.067286,
0.964286,0.035714,
0.975824,0.024176,
0.829442,0.170558,
0.082832,0.917168,
0.979434,0.020566,
0.966269,0.033731,
0.873954,0.126046,
0.974989,0.025011,
0.951431,0.048569,
0.950641,0.049359,
0.983518,0.016482,
0.675652,0.324348,
0.780714,0.219286,
0.929736,0.070264,
0.952078,0.047922,
0.969660,0.030340,
0.589312,0.410688,
0.960696,0.039304,
0.987790,0.012210,
0.942398,0.057602,
0.963780,0.036220,
0.929550,0.070450,
0.992527,0.007473,
0.944253,0.055747,
0.467378,0.532622,
0.790229,0.209771,
0.950790,0.049210,
0.946963,0.053037,
0.979811,0.020189,
0.962459,0.037541,
0.943903,0.056097,
0.979198,0.020802,
0.961788,0.038212,
0.932569,0.067431,
0.943857,0.056143,
0.975410,0.024590,
0.961003,0.038997,
0.955134,0.044866,
0.910219,0.089781,
0.970927,0.029073,
0.072945,0.927055,
0.948806,0.051194,
0.970964,0.029036,
0.789374,0.210626,
0.947030,0.052970,
0.934647,0.065353,
0.948840,0.051160,
0.939787,0.060213,
0.923138,0.076862,
0.924865,0.075135,
0.946120,0.053880,
0.955335,0.044665,
0.966071,0.033929,
0.971343,0.028657,
0.957235,0.042765,
0.970054,0.029946,
0.946439,0.053561,
0.961371,0.038629,
0.714959,0.285041,
0.948699,0.051301,
0.931048,0.068952,
0.898908,0.101092,
0.970398,0.029602,
0.889183,0.110817,
0.949965,0.050035,
0.923052,0.076948,
0.845491,0.154509,
0.969281,0.030719,
0.965228,0.034772,
0.921974,0.078026,
0.979939,0.020061,
0.970055,0.029945,
0.682127,0.317873,
0.982111,0.017889,
0.934990,0.065010,
0.938228,0.061772,
0.948265,0.051735,
0.965999,0.034001,
0.670294,0.329706,
0.966672,0.033328,
0.963912,0.036088,
0.968379,0.031621,
0.915121,0.084879,
0.912125,0.087875,
0.957913,0.042087,
0.328990,0.671010,
0.943082,0.056918,
0.885541,0.114459,
0.969587,0.030413,
0.963318,0.036682,
0.942004,0.057996,
0.985023,0.014977,
0.952847,0.047153,
0.904583,0.095417,
0.876111,0.123889,
0.982974,0.017026,
0.749239,0.250761,
0.883175,0.116825,
0.969137,0.030863,
0.974490,0.025510,
0.960315,0.039685,
0.945375,0.054625,
0.648130,0.351870,
0.933746,0.066254,
0.225243,0.774757,
0.762824,0.237176,
0.967766,0.032234,
0.955938,0.044062,
0.962914,0.037086,
0.903061,0.096939,
0.923545,0.076455,
0.490578,0.509422,
0.226800,0.773200,
0.951493,0.048507,
0.859328,0.140672,
0.541275,0.458725,
0.971295,0.028705,
0.698697,0.301303,
0.966089,0.033911,
0.978061,0.021939,
0.921335,0.078665,
0.934200,0.065800,
0.965356,0.034644,
0.932066,0.067934,
0.047287,0.952713,
0.633624,0.366376,
0.961473,0.038527,
0.963364,0.036636,
0.304104,0.695896,
0.978298,0.021702,
0.957584,0.042416,
0.919572,0.080428,
0.956175,0.043825,
0.972577,0.027423,
0.938924,0.061076,
0.959699,0.040301,
0.989894,0.010106,
0.943241,0.056759,
0.859081,0.140919,
0.938337,0.061663,
0.988092,0.011908,
0.877145,0.122855,
0.970092,0.029908,
0.569315,0.430685,
0.979131,0.020869,
0.944376,0.055624,
0.960638,0.039362,
0.951228,0.048772,
0.970945,0.029055,
0.972828,0.027172,
0.853684,0.146316,
0.914106,0.085894,
0.968567,0.031433,
0.349614,0.650386,
0.955623,0.044377,
0.932439,0.067561,
0.932325,0.067675,
0.939613,0.060387,
0.917279,0.082721,
0.987182,0.012818,
0.921937,0.078063,
0.925663,0.074337,
0.897252,0.102748,
0.963495,0.036505,
0.959255,0.040745,
0.967553,0.032447,
0.948864,0.051136,
0.953687,0.046313,
0.970263,0.029737,
0.973164,0.026836,
0.951631,0.048369,
0.975069,0.024931,
0.955885,0.044115,
0.964527,0.035473,
0.976555,0.023445,
0.894873,0.105127,
0.974428,0.025572,
0.912365,0.087635,
0.831359,0.168641,
0.395851,0.604149,
0.944023,0.055977,
0.958961,0.041039,
0.910159,0.089841,
0.977333,0.022667,
0.988869,0.011131,
0.324513,0.675487,
0.607080,0.392920,
0.917725,0.082275,
0.899602,0.100398,
0.695427,0.304573,
0.935834,0.064166,
0.983507,0.016493,
0.958198,0.041802,
0.926591,0.073409,
0.958198,0.041802,
0.969184,0.030816,
0.975312,0.024688,
0.938586,0.061414,
0.975701,0.024299,
0.721941,0.278059,
0.331571,0.668429,
0.832369,0.167631,
0.963121,0.036879,
0.710902,0.289098,
0.921894,0.078106,
0.946804,0.053196,
0.985892,0.014108,
0.170576,0.829424,
0.955158,0.044842,
0.969063,0.030937,
0.974592,0.025408,
0.975605,0.024395,
0.701308,0.298692,
0.718424,0.281576,
0.939786,0.060214,
0.990389,0.009611,
0.771835,0.228165,
0.934234,0.065766,
0.884550,0.115450,
0.972694,0.027306,
0.883969,0.116031,
0.963629,0.036371,
0.948549,0.051451,
0.505836,0.494164,
0.957546,0.042454,
0.948176,0.051824,
0.982715,0.017285,
0.933457,0.066543,
0.899452,0.100548,
0.941423,0.058577,
0.990322,0.009678,
0.887631,0.112369,
0.643640,0.356360,
0.933011,0.066989,
0.967578,0.032422,
0.937160,0.062840,
0.261616,0.738384,
0.619472,0.380528,
0.951166,0.048834,
0.793067,0.206933,
0.941739,0.058261,
0.954823,0.045177,
0.954125,0.045875,
0.969380,0.030620,
0.982272,0.017728,
0.153292,0.846708,
0.948888,0.051112,
0.956563,0.043437,
0.973719,0.026281,
0.896367,0.103633,
0.930701,0.069299,
0.336054,0.663946,
0.983945,0.016055,
0.973344,0.026656,
0.927305,0.072695,
0.672640,0.327360,
0.948223,0.051777,
0.891976,0.108024,
0.936960,0.063040,
0.984428,0.015572,
0.877829,0.122171,
0.931430,0.068570,
0.929154,0.070846,
0.820002,0.179998,
0.155105,0.844895,
0.907626,0.092374,
0.962426,0.037574,
0.901657,0.098343,
0.721808,0.278192,
0.106726,0.893274,
0.962955,0.037045,
0.932886,0.067114,
0.902472,0.097528,
0.965635,0.034365,
0.966742,0.033258,
0.922181,0.077819,
0.983511,0.016489,
0.953943,0.046057,
0.959760,0.040240,
0.940548,0.059452,
